"sender","receiver","lr_pair","score","sign","sender_name","receiver_name"
6,9,7,0.0254036448374592,1,"Macrophage","NK"
9,1,7,0.00497060861848846,1,"NK","Tumor"
9,2,7,0.0964755687875817,1,"NK","CD8"
9,3,7,0.147521997919551,1,"NK","CD4conv"
9,4,7,0.0078158176765625,1,"NK","Bcell"
9,5,7,0.165403193983824,1,"NK","Treg"
9,6,7,0.0322445246805734,1,"NK","Macrophage"
9,7,7,0.00313181480075901,1,"NK","Endo"
9,8,7,0.00290391554957983,1,"NK","CAF"
9,9,7,0.00547142300991926,1,"NK","NK"
1,1,8,0.00170581958398186,1,"Tumor","Tumor"
1,2,8,0.0331086044476562,1,"Tumor","CD8"
1,3,8,0.0506267808298745,1,"Tumor","CD4conv"
1,4,8,0.00268224193068055,1,"Tumor","Bcell"
1,5,8,0.0567632717050564,1,"Tumor","Treg"
1,6,8,0.0110657156694495,1,"Tumor","Macrophage"
1,7,8,0.00107478005825442,1,"Tumor","Endo"
1,8,8,0.000996569312715081,1,"Tumor","CAF"
1,9,8,0.00187768968328217,1,"Tumor","NK"
2,1,8,0.00946221437266223,1,"CD8","Tumor"
2,2,8,0.183654072098362,1,"CD8","CD8"
2,3,8,0.280827736830084,1,"CD8","CD4conv"
2,4,8,0.014878448099534,1,"CD8","Bcell"
2,5,8,0.31486697093321,1,"CD8","Treg"
2,6,8,0.0613817398009027,1,"CD8","Macrophage"
2,7,8,0.00596182586374498,1,"CD8","Endo"
2,8,8,0.00552798933877585,1,"CD8","CAF"
2,9,8,0.0104155811525383,1,"CD8","NK"
3,1,8,0.00129280531098109,1,"CD4conv","Tumor"
3,2,8,0.0250923251620715,1,"CD4conv","CD8"
3,3,8,0.0383689879922458,1,"CD4conv","CD4conv"
3,4,8,0.00203281557198776,1,"CD4conv","Bcell"
3,5,8,0.0430197072527808,1,"CD4conv","Treg"
3,6,8,0.00838647657794926,1,"CD4conv","Macrophage"
3,7,8,0.000814553532211449,1,"CD4conv","Endo"
3,8,8,0.000755279229021057,1,"CD4conv","CAF"
3,9,8,0.00142306209737326,1,"CD4conv","NK"
4,1,8,0.0345770129382099,1,"Bcell","Tumor"
4,2,8,0.67111238204946,1,"Bcell","CD8"
4,3,8,1.02620633050084,1,"Bcell","CD4conv"
4,4,8,0.0543691225094628,1,"Bcell","Bcell"
4,5,8,1.15059318030537,1,"Bcell","Treg"
4,6,8,0.22430238078283,1,"Bcell","Macrophage"
4,7,8,0.021785823265814,1,"Bcell","Endo"
4,8,8,0.0202004891625977,1,"Bcell","CAF"
4,9,8,0.0380608248858523,1,"Bcell","NK"
5,1,8,0.00721857316904014,1,"Treg","Tumor"
5,2,8,0.140106776809497,1,"Treg","CD8"
5,3,8,0.214239023379213,1,"Treg","CD4conv"
5,4,8,0.0113505319176187,1,"Treg","Bcell"
5,5,8,0.240207014835992,1,"Treg","Treg"
5,6,8,0.0468271550976429,1,"Treg","Macrophage"
5,7,8,0.00454818233064516,1,"Treg","Endo"
5,8,8,0.00421721533121429,1,"Treg","CAF"
5,9,8,0.00794588155441667,1,"Treg","NK"
6,1,8,0.1870429621565,1,"Macrophage","Tumor"
6,2,8,3.63035546485047,1,"Macrophage","CD8"
6,3,8,5.55122191103204,1,"Macrophage","CD4conv"
6,4,8,0.294107583618993,1,"Macrophage","Bcell"
6,5,8,6.22408757708396,1,"Macrophage","Treg"
6,6,8,1.21335471619104,1,"Macrophage","Macrophage"
6,7,8,0.117849535584169,1,"Macrophage","Endo"
6,8,8,0.109273734452845,1,"Macrophage","CAF"
6,9,8,0.205888502904849,1,"Macrophage","NK"
7,1,8,0.000173144586982934,1,"Endo","Tumor"
7,2,8,0.00336059903198517,1,"Endo","CD8"
7,3,8,0.00513873397830412,1,"Endo","CD4conv"
7,4,8,0.000272253687105595,1,"Endo","Bcell"
7,5,8,0.00576160182909274,1,"Endo","Treg"
7,6,8,0.00112319543476281,1,"Endo","Macrophage"
7,7,8,0.000109092632674298,1,"Endo","Endo"
7,8,8,0.000101154063225806,1,"Endo","CAF"
7,9,8,0.000190589794927261,1,"Endo","NK"
9,1,8,0.00389548499477592,1,"NK","Tumor"
9,2,8,0.0756082724309888,1,"NK","CD8"
9,3,8,0.115613554275317,1,"NK","CD4conv"
9,4,8,0.00612528622102865,1,"NK","Bcell"
9,5,8,0.129627116054841,1,"NK","Treg"
9,6,8,0.0252701573786456,1,"NK","Macrophage"
9,7,8,0.00245441524351676,1,"NK","Endo"
9,8,8,0.00227580972829132,1,"NK","CAF"
9,9,8,0.0042879751497501,1,"NK","NK"
1,1,9,0.0202301256218309,1,"Tumor","Tumor"
1,2,9,0.0542498373688765,1,"Tumor","CD8"
1,3,9,0.0546138350300645,1,"Tumor","CD4conv"
1,4,9,0.0443887563456528,1,"Tumor","Bcell"
1,5,9,0.0567816124338653,1,"Tumor","Treg"
1,6,9,0.0356180091433318,1,"Tumor","Macrophage"
1,7,9,0.0231198211877871,1,"Tumor","Endo"
1,8,9,0.0247757004485027,1,"Tumor","CAF"
1,9,9,0.0536263642041119,1,"Tumor","NK"
2,1,9,0.0209279797872858,1,"CD8","Tumor"
2,2,9,0.056121228367174,1,"CD8","CD8"
2,3,9,0.0564977824152488,1,"CD8","CD4conv"
2,4,9,0.0459199815636391,1,"CD8","Bcell"
2,5,9,0.0587403390131734,1,"CD8","Treg"
2,6,9,0.0368466805075404,1,"CD8","Macrophage"
2,7,9,0.0239173576846964,1,"CD8","Endo"
2,8,9,0.0256303578086821,1,"CD8","CAF"
2,9,9,0.0554762480030369,1,"CD8","NK"
3,1,9,0.0151846163486311,1,"CD4conv","Tumor"
3,2,9,0.040719617011823,1,"CD4conv","CD8"
3,3,9,0.0409928315701633,1,"CD4conv","CD4conv"
3,4,9,0.0333179461117257,1,"CD4conv","Bcell"
3,5,9,0.0426199528654669,1,"CD4conv","Treg"
3,6,9,0.0267346735286649,1,"CD4conv","Macrophage"
3,7,9,0.0173536052789833,1,"CD4conv","Endo"
3,8,9,0.0185964987618833,1,"CD4conv","CAF"
3,9,9,0.0402516416276068,1,"CD4conv","NK"
4,1,9,0.0603274734004192,1,"Bcell","Tumor"
4,2,9,0.161776337034519,1,"Bcell","CD8"
4,3,9,0.162861800349657,1,"Bcell","CD4conv"
4,4,9,0.132369989577836,1,"Bcell","Bcell"
4,5,9,0.169326245312109,1,"Bcell","Treg"
4,6,9,0.106215084341912,1,"Bcell","Macrophage"
4,7,9,0.0689447225292339,1,"Bcell","Endo"
4,8,9,0.0738826558828125,1,"Bcell","CAF"
4,9,9,0.159917101878676,1,"Bcell","NK"
6,1,9,0.0201894752571742,1,"Macrophage","Tumor"
6,2,9,0.0541408278791267,1,"Macrophage","CD8"
6,3,9,0.0545040941243098,1,"Macrophage","CD4conv"
6,4,9,0.044299561687852,1,"Macrophage","Bcell"
6,5,9,0.0566675156015284,1,"Macrophage","Treg"
6,6,9,0.0355464384033825,1,"Macrophage","Macrophage"
6,7,9,0.0230733642759691,1,"Macrophage","Endo"
6,8,9,0.0247259162169718,1,"Macrophage","CAF"
6,9,9,0.0535186075198056,1,"Macrophage","NK"
7,1,9,0.0695134367161644,1,"Endo","Tumor"
7,2,9,0.186409748871461,1,"Endo","CD8"
7,3,9,0.187660493867257,1,"Endo","CD4conv"
7,4,9,0.15252574614826,1,"Endo","Bcell"
7,5,9,0.195109269035081,1,"Endo","Treg"
7,6,9,0.122388277306045,1,"Endo","Macrophage"
7,7,9,0.0794428199344433,1,"Endo","Endo"
7,8,9,0.0851326441278802,1,"Endo","CAF"
7,9,9,0.184267411092979,1,"Endo","NK"
1,1,10,0.0280679416184029,1,"Tumor","Tumor"
1,2,10,0.0101850320134098,1,"Tumor","CD8"
1,3,10,0.0129726189695719,1,"Tumor","CD4conv"
1,4,10,0.0328505699545669,1,"Tumor","Bcell"
1,5,10,0.0103392829035625,1,"Tumor","Treg"
1,6,10,0.0889217277451967,1,"Tumor","Macrophage"
1,7,10,0.0553625064091847,1,"Tumor","Endo"
1,8,10,0.0441738861266067,1,"Tumor","CAF"
1,9,10,0.0282756519593492,1,"Tumor","NK"
2,1,10,3.56474127759742,1,"CD8","Tumor"
2,2,10,1.29353995834337,1,"CD8","CD8"
2,3,10,1.64757469386555,1,"CD8","CD4conv"
2,4,10,4.17215427841942,1,"CD8","Bcell"
2,5,10,1.31313044070611,1,"CD8","Treg"
2,6,10,11.2934164420789,1,"CD8","Macrophage"
2,7,10,7.03126059299897,1,"CD8","Endo"
2,8,10,5.61026089509027,1,"CD8","CAF"
2,9,10,3.59112132484924,1,"CD8","NK"
3,1,10,0.924833900748964,1,"CD4conv","Tumor"
3,2,10,0.335595071925009,1,"CD4conv","CD8"
3,3,10,0.427445587840789,1,"CD4conv","CD4conv"
3,4,10,1.08242069069251,1,"CD4conv","Bcell"
3,5,10,0.340677612510757,1,"CD4conv","Treg"
3,6,10,2.92995579975155,1,"CD4conv","Macrophage"
3,7,10,1.82418516661284,1,"CD4conv","Endo"
3,8,10,1.45552203197274,1,"CD4conv","CAF"
3,9,10,0.931677921142582,1,"CD4conv","NK"
4,1,10,0.122187101904337,1,"Bcell","Tumor"
4,2,10,0.0443381121936454,1,"Bcell","CD8"
4,3,10,0.0564732083866792,1,"Bcell","CD4conv"
4,4,10,0.143007135800171,1,"Bcell","Bcell"
4,5,10,0.0450096067225342,1,"Bcell","Treg"
4,6,10,0.387099572787635,1,"Bcell","Macrophage"
4,7,10,0.24100749190184,1,"Bcell","Endo"
4,8,10,0.192300497095354,1,"Bcell","CAF"
4,9,10,0.123091319425551,1,"Bcell","NK"
5,1,10,0.632176435803313,1,"Treg","Tumor"
5,2,10,0.229398269538884,1,"Treg","CD8"
5,3,10,0.29218330772932,1,"Treg","CD4conv"
5,4,10,0.73989594642627,1,"Treg","Bcell"
5,5,10,0.232872474355254,1,"Treg","Treg"
5,6,10,2.00279100176601,1,"Treg","Macrophage"
5,7,10,1.24693404506546,1,"Treg","Endo"
5,8,10,0.99493187875202,1,"Treg","CAF"
5,9,10,0.636854711994853,1,"Treg","NK"
6,1,10,0.0152832520129039,1,"Macrophage","Tumor"
6,2,10,0.00554584347996421,1,"Macrophage","CD8"
6,3,10,0.00706371018134624,1,"Macrophage","CD4conv"
6,4,10,0.0178874370699842,1,"Macrophage","Bcell"
6,5,10,0.00562983450643382,1,"Macrophage","Treg"
6,6,10,0.0484186974958513,1,"Macrophage","Macrophage"
6,7,10,0.0301453932397669,1,"Macrophage","Endo"
6,8,10,0.0240530867293667,1,"Macrophage","CAF"
6,9,10,0.0153963522013511,1,"Macrophage","NK"
9,1,10,0.875356312346483,1,"NK","Tumor"
9,2,10,0.317641107623787,1,"NK","CD8"
9,3,10,0.404577722765216,1,"NK","CD4conv"
9,4,10,1.02451238373162,1,"NK","Bcell"
9,5,10,0.322451737922794,1,"NK","Treg"
9,6,10,2.77320641266683,1,"NK","Macrophage"
9,7,10,1.72659328252372,1,"NK","Endo"
9,8,10,1.37765321688025,1,"NK","CAF"
9,9,10,0.881834185236448,1,"NK","NK"
1,1,11,0.000637900220783849,1,"Tumor","Tumor"
1,2,11,0.0723513152072643,1,"Tumor","CD8"
1,3,11,0.0411171388162871,1,"Tumor","CD4conv"
1,4,11,0.0107604052061726,1,"Tumor","Bcell"
1,5,11,0.0917721884216032,1,"Tumor","Treg"
1,6,11,0.000296305750946037,1,"Tumor","Macrophage"
1,7,11,0.000468038113219647,1,"Tumor","Endo"
1,8,11,0.00289789819879816,1,"Tumor","CAF"
1,9,11,0.0480815297782863,1,"Tumor","NK"
2,1,11,0.000785940488925653,1,"CD8","Tumor"
2,2,11,0.0891421984123744,1,"CD8","CD8"
2,3,11,0.0506593713743935,1,"CD8","CD4conv"
2,4,11,0.0132576190652285,1,"CD8","Bcell"
2,5,11,0.113070157820642,1,"CD8","Treg"
2,6,11,0.000365070710406481,1,"CD8","Macrophage"
2,7,11,0.000576657746077713,1,"CD8","Endo"
2,8,11,0.0035704259898539,1,"CD8","CAF"
2,9,11,0.0592400187223708,1,"CD8","NK"
3,1,11,0.000560152972139832,1,"CD4conv","Tumor"
3,2,11,0.0635331403425045,1,"CD4conv","CD8"
3,3,11,0.036105783888157,1,"CD4conv","CD4conv"
3,4,11,0.0094489275301707,1,"CD4conv","Bcell"
3,5,11,0.0805869984509014,1,"CD4conv","Treg"
3,6,11,0.000260192020078933,1,"CD4conv","Macrophage"
3,7,11,0.000410993650186463,1,"CD4conv","Endo"
3,8,11,0.00254470250381916,1,"CD4conv","CAF"
3,9,11,0.0422213552101326,1,"CD4conv","NK"
4,1,11,7.8959748517676e-05,1,"Bcell","Tumor"
4,2,11,0.00895569787806121,1,"Bcell","CD8"
4,3,11,0.00508950904063177,1,"Bcell","CD4conv"
4,4,11,0.00133193070223999,1,"Bcell","Bcell"
4,5,11,0.0113596275445435,1,"Bcell","Treg"
4,6,11,3.66769391462054e-05,1,"Bcell","Macrophage"
4,7,11,5.79340945690524e-05,1,"Bcell","Endo"
4,8,11,0.000358703925083705,1,"Bcell","CAF"
4,9,11,0.0059515663671875,1,"Bcell","NK"
5,1,11,5.44347659158711e-05,1,"Treg","Tumor"
5,2,11,0.00617404850898674,1,"Treg","CD8"
5,3,11,0.00350870207231575,1,"Treg","CD4conv"
5,4,11,0.000918231597158203,1,"Treg","Bcell"
5,5,11,0.00783131504199609,1,"Treg","Treg"
5,6,11,2.52850424984244e-05,1,"Treg","Macrophage"
5,7,11,3.9939702641129e-05,1,"Treg","Endo"
5,8,11,0.000247290101116071,1,"Treg","CAF"
5,9,11,0.00410300346838235,1,"Treg","NK"
6,1,11,0.0253089700246686,1,"Macrophage","Tumor"
6,2,11,2.87057004867612,1,"Macrophage","CD8"
6,3,11,1.63134045089814,1,"Macrophage","CD4conv"
6,4,11,0.426923778897059,1,"Macrophage","Bcell"
6,5,11,3.64110168045798,1,"Macrophage","Treg"
6,6,11,0.0117560601556387,1,"Macrophage","Macrophage"
6,7,11,0.0185696166766061,1,"Macrophage","Endo"
6,8,11,0.114975377430972,1,"Macrophage","CAF"
6,9,11,1.90765570578349,1,"Macrophage","NK"
7,1,11,0.00230456835822619,1,"Endo","Tumor"
7,2,11,0.261386571551618,1,"Endo","CD8"
7,3,11,0.148545578147585,1,"Endo","CD4conv"
7,4,11,0.038874558358619,1,"Endo","Bcell"
7,5,11,0.33154915880373,1,"Endo","Treg"
7,6,11,0.00107047597060179,1,"Endo","Macrophage"
7,7,11,0.00169090053746098,1,"Endo","Endo"
7,8,11,0.010469355985023,1,"Endo","CAF"
7,9,11,0.173706119753321,1,"Endo","NK"
8,1,11,0.00904995049914763,1,"CAF","Tumor"
8,2,11,1.02645492169509,1,"CAF","CD8"
8,3,11,0.583332720118415,1,"CAF","CD4conv"
8,4,11,0.152658881896875,1,"CAF","Bcell"
8,5,11,1.30198067872339,1,"CAF","Treg"
8,6,11,0.00420371758984394,1,"CAF","Macrophage"
8,7,11,0.0066401007843318,1,"CAF","Endo"
8,8,11,0.041112754622449,1,"CAF","CAF"
8,9,11,0.682137190487395,1,"CAF","NK"
9,1,11,0.000205912892086668,1,"NK","Tumor"
9,2,11,0.0233548571942728,1,"NK","CD8"
9,3,11,0.0132725286684914,1,"NK","CD4conv"
9,4,11,0.00347343688532475,1,"NK","Bcell"
9,5,11,0.0296238755142525,1,"NK","Treg"
9,6,11,9.56468929329379e-05,1,"NK","Macrophage"
9,7,11,0.00015108174971537,1,"NK","Endo"
9,8,11,0.000935435636554622,1,"NK","CAF"
9,9,11,0.0155206198869666,1,"NK","NK"
1,1,12,0.0572173472712413,1,"Tumor","Tumor"
1,2,12,4.47605038016651,1,"Tumor","CD8"
1,3,12,2.26091104387297,1,"Tumor","CD4conv"
1,4,12,0.110169633160937,1,"Tumor","Bcell"
1,5,12,4.0665931582162,1,"Tumor","Treg"
1,6,12,3.53751327506354,1,"Tumor","Macrophage"
1,9,12,0.651072380128223,1,"Tumor","NK"
2,1,12,0.170803391484237,1,"CD8","Tumor"
2,2,12,13.3617621551465,1,"CD8","CD8"
2,3,12,6.74919919490516,1,"CD8","CD4conv"
2,4,12,0.328874858410649,1,"CD8","Bcell"
2,5,12,12.1394635776664,1,"CD8","Treg"
2,6,12,10.5600712653985,1,"CD8","Macrophage"
2,9,12,1.94356040486185,1,"CD8","NK"
3,1,12,0.10992149530631,1,"CD4conv","Tumor"
3,2,12,8.59903812950058,1,"CD4conv","CD8"
3,3,12,4.34348557822744,1,"CD4conv","CD4conv"
3,4,12,0.211649288055768,1,"CD4conv","Bcell"
3,5,12,7.81242091903499,1,"CD4conv","Treg"
3,6,12,6.7959940019161,1,"CD4conv","Macrophage"
3,9,12,1.25078936702652,1,"CD4conv","NK"
4,1,12,0.0913637464891781,1,"Bcell","Tumor"
4,2,12,7.14728577449917,1,"Bcell","CD8"
4,3,12,3.61018665314492,1,"Bcell","CD4conv"
4,4,12,0.175917111067831,1,"Bcell","Bcell"
4,5,12,6.49347102060838,1,"Bcell","Treg"
4,6,12,5.648644711417,1,"Bcell","Macrophage"
4,9,12,1.0396219804136,1,"Bcell","NK"
5,1,12,0.10055907687128,1,"Treg","Tumor"
5,2,12,7.86662639435433,1,"Treg","CD8"
5,3,12,3.97353492083722,1,"Treg","CD4conv"
5,4,12,0.193622338997875,1,"Treg","Bcell"
5,5,12,7.1470082676626,1,"Treg","Treg"
5,6,12,6.21715417308563,1,"Treg","Macrophage"
5,9,12,1.1442550318125,1,"Treg","NK"
6,1,12,0.0660924228799743,1,"Macrophage","Tumor"
6,2,12,5.17033782002555,1,"Macrophage","CD8"
6,3,12,2.61160462573145,1,"Macrophage","CD4conv"
6,4,12,0.127258223784592,1,"Macrophage","Bcell"
6,5,12,4.69736902375979,1,"Macrophage","Treg"
6,6,12,4.08622270114464,1,"Macrophage","Macrophage"
6,9,12,0.752061273811171,1,"Macrophage","NK"
7,1,12,0.065447618483563,1,"Endo","Tumor"
7,2,12,5.11989547864946,1,"Endo","CD8"
7,3,12,2.58612554551347,1,"Endo","CD4conv"
7,4,12,0.126016679616589,1,"Endo","Bcell"
7,5,12,4.65154101404093,1,"Endo","Treg"
7,6,12,4.04635709707685,1,"Endo","Macrophage"
7,9,12,0.744724087571157,1,"Endo","NK"
8,1,12,0.0492708184996335,1,"CAF","Tumor"
8,2,12,3.85440214190508,1,"CAF","CD8"
8,3,12,1.94690846393839,1,"CAF","CD4conv"
8,4,12,0.0948689210268938,1,"CAF","Bcell"
8,5,12,3.50181165268788,1,"CAF","Treg"
8,6,12,3.04621208126691,1,"CAF","Macrophage"
8,9,12,0.560649359002101,1,"CAF","NK"
9,1,12,0.163420792929103,1,"NK","Tumor"
9,2,12,12.7842295597839,1,"NK","CD8"
9,3,12,6.4574799978117,1,"NK","CD4conv"
9,4,12,0.314659970559628,1,"NK","Bcell"
9,5,12,11.6147621329831,1,"NK","Treg"
9,6,12,10.1036355577197,1,"NK","Macrophage"
9,9,12,1.85955430807382,1,"NK","NK"
